194 	 -0.27067610549859383 
195 	 -0.265721503589203 
196 	 -0.26959575986195566 
197 	 -0.2754926099724974 
198 	 -0.26652836016291637 
199 	 -0.2620059166029847 
200 	 -0.28076466889661433 
201 	 -0.27246015016074665 
202 	 -0.25754567804387707 
203 	 -0.27067306554393467 
204 	 -0.27643147544568475 
205 	 -0.2563357097566765 
206 	 -0.272912517093013 
207 	 -0.28164091441884703 
208 	 -0.2671788323967477 
209 	 -0.25970908140011667 
210 	 -0.27448181725254667 
211 	 -0.268796361047396 
212 	 -0.26749772643997455 
213 	 -0.2781023614389495 
214 	 -0.2725059123493049 
215 	 -0.2634263826643328 
216 	 -0.2759414648650031 
217 	 -0.2753175229899385 
218 	 -0.27679621757369127 
219 	 -0.2598087158073856 
220 	 -0.2709147210562113 
221 	 -0.2740459958080288 
222 	 -0.2620521909945496 
223 	 -0.2634577084095285 
224 	 -0.28164606818087956 
225 	 -0.26977248599414894 
226 	 -0.2625985519255637 
227 	 -0.267522923460923 
228 	 -0.2770796426809927 
229 	 -0.259351370998396 
230 	 -0.27148135885383684 
231 	 -0.2869635186131224 
232 	 -0.2802866286473162 
233 	 -0.2428727221007749 
234 	 -0.29393093613653865 
235 	 -0.2823983632275136 
236 	 -0.27820175881306186 
237 	 -0.2658153707731851 
238 	 -0.2712347242002998 
239 	 -0.2663887330691262 
240 	 -0.2789878142863336 
241 	 -0.297649222467896 
242 	 -0.2529626972931842 
243 	 -0.28868926903178926 
244 	 -0.238138783558626 
245 	 -0.3016400655726643 
246 	 -0.29308497832347163 
247 	 -0.27140154056307275 
248 	 -0.24928540652236159 
249 	 -0.30607977245219015 
250 	 -0.2091190631422055 
251 	 -0.3165577827363504 
252 	 -0.297925775165267 
253 	 -0.2831836982833061 
254 	 -0.3965089376992435 
255 	 -0.2112038914634232 
256 	 -0.37016367552229384 
257 	 -0.10202049643057381 
258 	 -0.3638042023396527 
259 	 -0.2976153189947485 
260 	 -0.33234278807684636 
261 	 -0.20528630889900554 
262 	 -0.37346523764120787 
263 	 -0.16889029079608156 
264 	 -0.3171266234505258 
265 	 -0.39327883169456873 
266 	 -0.005773030923994966 
267 	 -0.4550361645189633 
268 	 -0.26011502878077786 
269 	 -0.35729084251477305 
270 	 -0.12809953344246683 
271 	 -0.3433810415542949 
272 	 -0.105179137721802 
273 	 -0.2494445927845724 
274 	 -0.4188962779273604 
275 	 -0.30432658693892395 
276 	 0.07459847706666706 
277 	 0.2735991974281501 
278 	 -0.3482031359995712 
279 	 -0.49945059249350904 
280 	 0.27346254862261066 
281 	 -0.49938550322611797 
282 	 -0.3480565211900595 
283 	 0.016805042806727677 
284 	 -0.09148105852876726 
285 	 -0.49941869548570633 
286 	 0.016632877563309667 
287 	 -0.4994043692666651 
288 	 -0.09133903780837196 
